Date,Open,High,Low,Close,Adj Close,Volume
2003-09-10,6868.125977,6868.125977,6868.125977,6868.125977,6736.917480,0
2003-09-11,6868.125977,6868.125977,6868.125977,6868.125977,6736.917480,0
2003-09-12,6868.125977,6868.125977,6868.125977,6868.125977,6736.917480,0
2003-09-15,6864.040039,7407.443359,6815.011230,7252.185547,7113.639160,9880711
2003-09-16,7272.614258,7329.814453,7125.527344,7313.471680,7173.755371,4013962
2003-09-17,7476.900879,7476.900879,7190.899414,7190.899414,7053.524414,4557315
2003-09-18,7129.613281,7223.585449,6888.554688,6913.069336,6781.001953,5213256
2003-09-19,7068.327148,7117.355957,6761.896973,6896.726074,6764.971191,4875495
2003-09-22,6892.640625,6937.583496,6394.180176,6455.466309,6332.141113,7425830
2003-09-23,6435.037598,6672.010742,6230.750977,6553.523926,6428.325195,9043653
2003-09-24,6582.124512,6659.753418,6463.637695,6496.323730,6372.218262,8030372
2003-09-25,6169.464844,6496.323730,6140.864746,6435.037598,6312.103027,6481080
2003-09-26,6336.979980,6692.439453,6336.979980,6373.751465,6251.986816,7330376
2003-09-29,6373.751465,6496.323730,6202.150879,6292.037109,6171.833984,4080046
2003-09-30,6414.608887,6435.037598,6206.236328,6292.037109,6171.833984,4662560
2003-10-01,6149.036133,6659.753418,6149.036133,6659.753418,6532.524902,6133530
2003-10-02,6823.183105,7170.470703,6749.639648,7060.155762,6925.277344,13767401
2003-10-03,7060.155762,7060.155762,7060.155762,7060.155762,6925.277344,0
2003-10-06,7190.899414,7235.842285,7047.898438,7047.898438,6913.254395,5974440
2003-10-07,7109.184570,7133.699219,6864.040039,6892.640625,6760.963867,4430043
2003-10-08,6945.754883,7129.613281,6806.839844,6823.183105,6692.833008,6473738
2003-10-09,6868.125977,6962.098145,6745.553711,6843.611328,6712.871094,3619908
2003-10-10,6966.183594,7084.669922,6810.925781,6884.468750,6752.947754,5443324
2003-10-13,6823.183105,7092.841797,6782.325684,7068.327148,6933.294434,4425148
2003-10-14,7158.213379,7342.071777,7084.669922,7190.899414,7053.524414,7318138
2003-10-15,7272.614258,7297.128418,7141.870605,7186.813477,7049.516113,4449624
2003-10-16,7190.899414,7403.357910,7158.213379,7293.042969,7153.716797,6598562
2003-10-17,7329.814453,7333.900391,6929.412109,6941.669434,6809.055176,4665007
2003-10-20,6945.754883,6986.612305,6741.468262,6786.411133,6656.763184,3820606
2003-10-21,6786.411133,6884.468750,6537.181152,6606.638672,6480.425293,6649960
2003-10-22,6582.124512,6704.696289,6463.637695,6533.095215,6408.286621,4838782
2003-10-23,6406.437500,6455.466309,6234.836426,6251.179688,6131.755859,4647874
2003-10-24,6263.436523,6590.295898,6263.436523,6578.038574,6452.371582,6571639
2003-10-27,6639.324707,6647.496094,6475.895020,6479.980957,6356.187500,3622356
2003-10-28,6361.494629,6475.895020,6177.636230,6475.895020,6352.179199,6312200
2003-10-29,6537.181152,6578.038574,6283.865234,6296.122559,6175.841309,4828992
2003-10-30,6349.237305,6500.409668,6292.037109,6345.151367,6223.933594,6745414
2003-10-31,6381.923340,6394.180176,6136.778809,6189.893555,6071.641113,5311157
2003-11-03,6132.692871,6251.179688,6108.178711,6132.692871,6015.534668,3774103
2003-11-04,6189.893555,6251.179688,5842.605469,5961.092285,5847.210938,10487700
2003-11-05,5805.833984,5883.462891,5246.087891,5421.774414,5318.196289,30153669
2003-11-06,5548.432617,5638.318848,5397.260254,5434.031738,5330.219238,13013560
2003-11-07,5148.030273,5405.431641,4956.000488,5311.459961,5209.989746,17321227
2003-11-10,5192.973145,5495.317871,5192.973145,5331.888184,5230.027832,8436663
2003-11-11,5315.545410,5536.175293,5197.059082,5229.745117,5129.836426,11192591
2003-11-12,5295.116699,5724.119141,5270.602539,5630.147461,5522.588867,13459011
2003-11-13,5781.319824,5793.576660,5646.490234,5658.747559,5550.642578,7756248
2003-11-14,5658.747559,5789.491211,5556.604004,5691.433594,5582.704590,5046823
2003-11-17,5760.891113,6079.578613,5703.690430,6079.578613,5963.434082,14952010
2003-11-18,6075.492676,6091.835938,5871.206055,6042.806641,5927.364258,4946474
2003-11-19,5928.406250,6014.206543,5740.462402,5740.462402,5630.796387,4870600
2003-11-20,5760.891113,5907.977539,5760.891113,5773.147949,5662.856934,4337037
2003-11-21,5658.747559,5756.805176,5581.118652,5581.118652,5474.496582,3747180
2003-11-24,5523.917969,5658.747559,5250.173828,5274.687988,5173.920410,4317457
2003-11-25,5434.031738,5536.175293,5413.603027,5474.889160,5370.297363,3962564
2003-11-26,5442.203125,5654.661621,5385.002930,5581.118652,5474.496582,3727600
2003-11-27,5589.290039,5683.261719,5474.889160,5474.889160,5370.297363,2782850
2003-11-28,5515.746582,5585.204102,5478.975098,5581.118652,5474.496582,2868514
2003-12-01,5707.776367,6247.093750,5707.776367,6189.893555,6071.641113,8806242
2003-12-02,6275.693848,6336.979980,6071.407227,6157.207520,6039.579590,7112545
2003-12-03,6128.607422,6169.464844,5965.177734,6169.464844,6051.602051,4547525
2003-12-04,6210.322266,6308.379883,6128.607422,6189.893555,6071.641113,4459414
2003-12-05,6128.607422,6328.808594,6108.178711,6153.121582,6035.572266,4439834
2003-12-08,6136.778809,6193.979004,6030.549805,6034.635254,5919.349609,2809773
2003-12-09,6087.750000,6169.464844,6006.035156,6034.635254,5919.349609,2058379
2003-12-10,5924.320313,6034.635254,5924.320313,5965.177734,5851.218262,1759779
2003-12-11,5961.092285,6157.207520,5948.834961,5957.006348,5843.203125,3810816
2003-12-12,6128.607422,6128.607422,5724.119141,5764.976563,5654.842773,8302049
2003-12-15,5867.120117,5899.806152,5781.319824,5838.520020,5726.980469,3942983
2003-12-16,5720.033691,5769.062500,5495.317871,5515.746582,5410.373047,5930384
2003-12-17,5515.746582,5691.433594,5515.746582,5593.375488,5486.519531,3818159
2003-12-18,5597.461426,5658.747559,5519.832520,5528.003906,5422.396484,2951730
2003-12-19,5560.689941,5593.375488,5340.060059,5372.745605,5270.104980,4853468
2003-12-22,5340.060059,5434.031738,5148.030273,5176.630371,5077.735840,4662560
2003-12-23,5217.487793,5282.859375,5017.286621,5066.315430,4969.528809,3421658
2003-12-24,5086.744141,5274.687988,4996.857910,5127.601563,5029.644043,4899971
2003-12-25,5127.601563,5127.601563,5127.601563,5127.601563,5029.644043,0
2003-12-26,5070.401367,5282.859375,5070.401367,5250.173828,5149.875000,4141234
2003-12-29,5291.031250,5617.890137,5291.031250,5577.032715,5470.488281,5783532
2003-12-30,5699.604980,5703.690430,5528.003906,5646.490234,5538.619629,4966054
2003-12-31,5646.490234,5646.490234,5646.490234,5646.490234,5538.619629,0
2004-01-01,5646.490234,5646.490234,5646.490234,5646.490234,5538.619629,0
2004-01-02,5707.776367,5711.862305,5597.461426,5634.232910,5526.596680,3353127
2004-01-05,5658.747559,5666.918945,5556.604004,5646.490234,5538.619629,2851381
2004-01-06,5736.376465,5863.034180,5654.661621,5658.747559,5550.642578,4750671
2004-01-07,5703.690430,5777.233887,5597.461426,5597.461426,5490.527344,3414315
2004-01-08,5642.404297,5691.433594,5380.917480,5478.975098,5374.304199,5435982
2004-01-09,5523.917969,5981.520996,5487.146484,5912.063477,5799.119141,11760420
2004-01-12,5944.749023,6238.922363,5916.148926,6185.807617,6067.633789,7986316
2004-01-13,6259.351074,6292.037109,6083.664063,6149.036133,6031.564941,4368855
2004-01-14,6128.607422,6230.750977,5944.749023,6046.892578,5931.372559,4816754
2004-01-15,5969.263672,5993.777832,5626.061523,5658.747559,5550.642578,6598562
2004-01-16,5711.862305,5785.405273,5646.490234,5736.376465,5626.788086,2538097
2004-01-19,5797.662598,5879.377441,5630.147461,5630.147461,5522.588867,2545439
2004-01-20,5454.460449,5626.061523,5438.117676,5593.375488,5486.519531,2494041
2004-01-21,5593.375488,5593.375488,5593.375488,5593.375488,5486.519531,0
2004-01-22,5593.375488,5593.375488,5593.375488,5593.375488,5486.519531,0
2004-01-23,5593.375488,5593.375488,5593.375488,5593.375488,5486.519531,0
2004-01-26,5666.918945,5826.262695,5638.318848,5748.633789,5638.812012,4334589
2004-01-27,5515.746582,5515.746582,5270.602539,5348.231445,5246.058594,13353767
2004-01-28,5319.631348,5446.289063,5139.858887,5393.174316,5290.142578,8206595
2004-01-29,5274.687988,5519.832520,5274.687988,5434.031738,5330.219238,3583195
2004-01-30,5454.460449,5699.604980,5454.460449,5617.890137,5510.566406,5852063
2004-02-02,5679.176270,5781.319824,5609.718750,5642.404297,5534.611816,4219555
2004-02-03,5658.747559,5658.747559,5474.889160,5507.575195,5402.359375,2829354
2004-02-04,5466.717773,5528.003906,5393.174316,5487.146484,5382.320801,1913974
2004-02-05,5487.146484,6144.950195,5487.146484,6144.950195,6027.557129,19149538
2004-02-06,6455.466309,6639.324707,5409.517578,6128.607422,6011.526367,33849451
2004-02-09,6169.464844,6210.322266,5850.777344,5944.749023,5831.180176,8637361
2004-02-10,5948.834961,6071.407227,5903.891602,5924.320313,5811.142578,5399269
2004-02-11,5932.491699,6034.635254,5830.348633,5850.777344,5739.003906,5024795
2004-02-12,5891.634766,6161.293457,5891.634766,6091.835938,5975.457031,8196805
2004-02-13,6210.322266,6345.151367,6165.378906,6320.637207,6199.887695,6694016
2004-02-16,6271.608398,6369.666016,6251.179688,6271.608398,6151.795898,4361512
2004-02-17,6271.608398,6292.037109,6112.264648,6136.778809,6019.541504,3808369
